fips,opioid_presc_rate,total_population,average_household_size,percent_with_healthcare,median_household_income,median_age,perc_foreign_born,percent_grad_high_school,perc_male,poverty_population,opioid_death_rate
47017,139.8,28353,2.45,0.9942666029622551,35508,42.6,0.012062215638556766,0.7838599006605561,0.4873558353613374,5713,160.188
47019,109.5,56941,2.31,1,33213,43.6,0.010361602360337894,0.8056963258941624,0.4892081277111396,13021,242.469
47021,107,39422,2.7,0.9936745255894192,51857,39.8,0.019633707067119883,0.8396655967753974,0.49599208563746133,5396,185.557
47023,100.6,17324,2.66,0.961864406779661,40167,37.2,0.02037635649965366,0.8253603893122762,0.4789309628261372,3516,166.161
47025,189.4,31748,2.4,0.9899799599198397,34899,41.8,0.013638654403426988,0.7826339545068597,0.48998362101549703,6658,214.126
47027,189.9,7780,2.37,1,28804,46.9,0.013881748071979434,0.7557400211939244,0.4910025706940874,1801,464.396
47029,188.3,35321,2.38,0.9907949790794979,31187,44.3,0.00804054245349792,0.7923871325129584,0.4881232128195691,9111,306.653
47031,169.5,53448,2.49,1,41590,39.7,0.027952402334979795,0.8432829636177795,0.4864541236341865,9818,201.163
47033,91.3,14600,2.64,1,35464,39.7,0.048904109589041095,0.7625265715153355,0.473013698630137,2838,159.6
47035,129.3,57455,2.35,0.997828447339848,38576,49.7,0.02368810373335654,0.8322880747957696,0.48772082499347313,9300,172.193
47037,85.2,658506,2.41,0.990729776364313,48368,34.2,0.12154483026730205,0.8728321237902702,0.4822765472144521,116031,138.952
47039,164.1,11686,2.3,1,37263,45.3,0.018997090535683724,0.8129743833017078,0.4866506931370871,2470,212.422
47041,161.2,19038,2.7,1,38319,41,0.060458031305809436,0.7793894289185905,0.4997898938964177,3887,346.057
47043,138.8,50472,2.69,1,44680,39.9,0.02036772864162308,0.8352320984038659,0.49060865430337613,8116,189.764
47045,176.6,38054,2.51,0.9955575299866726,42468,40.3,0.02233667945551059,0.8419420676662218,0.4841015399169601,6646,228.068
47047,72,38814,2.58,0.9992072929052715,54890,43.7,0.019992786108105322,0.8745779757201351,0.4929406915030659,5351,133.872
47049,178.7,17931,2.43,1,30259,44.2,0.00981540349116056,0.7466160056993588,0.4898220958117227,4577,343.814
47051,119.8,41138,2.4,1,42773,41.5,0.025232145461616996,0.8277896995708155,0.48728669356799065,6669,177.458
47053,139.4,49572,2.49,1,38457,40.4,0.011195836359235052,0.8381337776719828,0.4756112321471799,9080,161.94
47055,130.2,28949,2.49,0.9945,41093,42.9,0.023662302670213135,0.8189493433395872,0.48917061038377835,4627,232.026
47057,94.5,22736,2.52,1,35391,43.6,0.016493666432090076,0.7832737140742568,0.4978008444757213,4647,225.381
47059,124.3,68576,2.38,1,35196,43.7,0.01679888007466169,0.8103360228781534,0.4879695520298647,13647,253.589
47061,171.9,13524,2.55,1,27373,42.6,0.005767524401064774,0.713078385801817,0.49445430346051467,3797,216.596
47063,163.2,62999,2.54,1,37617,39.9,0.06709630311592248,0.8084332635164684,0.48719820949538883,13193,225.758
47065,123,348121,2.48,0.9967768631037938,48248,39.3,0.050025709451598725,0.8743698074214812,0.4820507811938952,54036,161.291
47067,124.7,6642,2.35,1,26898,44.2,0.0027100271002710027,0.7328565418594868,0.493676603432701,1793,NA
47069,113.6,26253,2.59,1,31801,39.8,0.010360720679541385,0.7677617737497977,0.5445853807183941,5636,196.58
47071,153.5,25900,2.58,0.9515968063872255,35290,44.8,0.014942084942084943,0.7885400989034617,0.4872200772200772,5920,186.923
47073,89,56595,2.42,1,36927,43.4,0.010071561091969255,0.810141333994545,0.48912448096121564,10661,203.313
47075,86.6,18248,2.57,1,34182,39.9,0.012987724682156948,0.7903749391332576,0.4682156948706708,4107,140.032
47077,136.8,28013,2.57,1,38745,40.7,0.006746867525791597,0.7983342936462208,0.48066968907293045,5925,176.12
47079,188.7,32269,2.36,1,38234,44.9,0.016920264030493664,0.8326067250830923,0.4852025163469584,5862,250.696
47081,71.3,24283,2.6,1,36334,40.7,0.010789441172836964,0.7624237398566606,0.5248527776633859,4738,152.295
47083,148.7,8290,2.49,0.9830508474576272,39401,43.2,0.011942098914354644,0.7951891232351403,0.49433051869722555,1860,258.176
47085,129.7,18240,2.53,1,41949,42.2,0.0042214912280701756,0.8361245891375803,0.49605263157894736,2856,201.668
47087,63.3,11496,2.49,1,31534,45.8,0.0029575504523312456,0.7447318007662835,0.5059151009046625,3034,198.859
47089,113.3,52490,2.58,0.9959502458779288,42417,42.3,0.023337778624499903,0.8241350906095551,0.4929700895408649,8343,155.039
47091,106.6,18017,2.29,1,30763,44.5,0.013209746350668813,0.7478066914498142,0.5352167397457956,4123,202.771
47093,97.6,444348,2.39,0.9953991348800629,48701,37.3,0.05017463789642353,0.902307882918815,0.4860964829367973,69061,155.437
47095,79.4,7687,2.38,1,30086,40.3,0.018732925718745935,0.7168621957625635,0.642253154676727,1319,317.46
47097,102.6,27427,2.5,1,30281,37.1,0.017245779706129,0.7551619213214519,0.521238195938309,6532,164.345
47099,143.2,42226,2.59,0.9986211651154774,37814,39.9,0.015345995358310046,0.7923982793879134,0.4915691753895704,8443,194.982
47101,154.3,11944,2.49,1,36621,43.5,0.027545210984594774,0.8228918532634588,0.5036838580040187,2292,NA
47103,105.6,33550,2.43,1,40389,42.9,0.011743666169895679,0.8242252796708243,0.48974664679582713,5517,181.305
47105,101.9,50229,2.49,1,51107,46.5,0.058711103147584064,0.8599418462458219,0.4865316848832348,7185,145.761
47107,157.3,52506,2.58,1,38535,42.7,0.02475907515331581,0.8264333826186956,0.4859063726050356,10220,198.675
47109,173.7,26103,2.61,1,32557,42.6,0.006282802742979734,0.7939582991298637,0.48592115848753015,5319,258.338
47111,130,22761,2.53,1,33509,39.6,0.04156232151487193,0.7388152308797596,0.4924651816704011,4218,268.657
47113,126.7,98184,2.56,1,42544,37.6,0.02915953719546973,0.8768111435855979,0.4735496618593661,18521,120.824
47115,102.7,28306,2.43,1,41348,43.1,0.010315834098777643,0.7793466911947496,0.4896841659012224,5350,239.049
47117,145.2,31159,2.57,1,42661,39.4,0.028916203986007253,0.8199981195938323,0.4922815237972977,4986,191.133
47119,134.9,84089,2.55,0.9907863724019713,47692,38.6,0.03854249664046427,0.874570656437974,0.4823579778567946,12667,138.918
47121,52.3,11716,2.51,1,34424,44.3,0.004779788323659952,0.7647617916122134,0.4912086036189826,2377,374.844
47123,147.3,45293,2.6,1,35291,43,0.02682533724858146,0.7886207224636073,0.5006292363058309,8627,213.183
47125,87,185980,2.76,0.9944378897690882,50344,30.3,0.05644155285514572,0.9187736817875987,0.49831702333584255,28750,107.799
47129,77.6,21794,2.52,0.9926530612244898,39049,40.8,0.007937964577406626,0.8001924927815207,0.5574928879508122,4185,259.813
47131,99.5,31129,2.42,0.99721059972106,40281,42.1,0.021009348196215746,0.8218905011357841,0.48009894310771306,6309,189.679
47133,111.5,22100,2.45,1,35287,42.2,0.010678733031674208,0.7892478710264578,0.49221719457013574,4668,299.306
47135,99.1,7864,2.4,1,31425,43.7,0.005976602238046796,0.7552055042549339,0.5020345879959308,1995,NA
47137,85.8,5097,2.25,1,36773,49.4,0.01334118108691387,0.7734233065144044,0.4914655679811654,808,NA
47139,53.8,16687,2.44,1,38925,44,0.009108887157667646,0.7835370959638251,0.5015880625636723,3094,226.568
47141,139.6,73810,2.38,1,35343,36.1,0.05686221379216908,0.8386622643519012,0.49184392358758977,17830,172.525
47143,157.5,32394,2.51,1,36146,40.5,0.0221645983824165,0.7564096704903798,0.49459776501821323,7664,317.49
47145,147,53162,2.4,1,40854,46.1,0.021199352921259546,0.8484801488833746,0.4894661600391257,9620,329.084
47147,126.8,67426,2.7,1,53151,38.6,0.03835315753566873,0.8619021196315614,0.4907009165603773,8005,160.486
47149,94.8,282558,2.76,0.9932090115339011,56219,32.9,0.07157114645488714,0.9030508786139786,0.4935482272666143,34475,123.276
47151,169.4,22043,2.61,1,30246,38.6,0.0026765866715056934,0.7734274275632761,0.48945243387923604,5903,191.37
47153,175.2,14592,2.56,1,45408,41.9,0.0073327850877192985,0.8203993311694698,0.4915021929824561,2335,268.51
47155,114.9,93617,2.52,0.99779099405267635,42258,42.2,0.054883194291635067,0.8241774964238975,0.48993238407554185,14128,208.952
47157,73.6,937750,2.65,0.9958802657585788,46224,34.9,0.062435617168755,0.8685457890399327,0.47684457478005865,196471,92.446
47159,133,19136,2.53,1,43914,41.6,0.008779264214046822,0.8171804482521227,0.49534908026755853,3066,231.398
47161,62.7,13286,2.57,0.9944506104328524,42023,43.2,0.022956495559235287,0.8662138852953859,0.5018816799638718,2560,174.48
47163,165,156752,2.32,1,40346,44.3,0.015591507604368685,0.8548631076120129,0.4841660712462999,26924,166.595
47165,90.9,169623,2.7,0.9930290083202159,57382,39.4,0.036463215483749256,0.8919745822546482,0.4882061984518609,15644,142.172
47167,112.2,61674,2.82,0.9831842576028622,53669,37,0.016262930894704413,0.856003799240152,0.49463307066186724,8292,135.393
47169,171.7,7884,2.65,1,41029,40.2,0.016615930999492642,0.7868544600938967,0.49949264332825977,1345,NA
47171,145.1,18069,2.36,1,33210,45.7,0.024074381537439814,0.7919463087248322,0.49504676517792906,3974,248.321
47173,94.3,19096,2.59,1,37351,41,0.006022203602848764,0.74351606805293,0.49753875157100963,4036,203.762
47175,8.7,5596,2.61,1,40439,45.8,0.014117226590421729,0.7970309077634461,0.49874910650464616,988,NA
47177,158,40015,2.51,0.9948392219134577,35376,39.7,0.05058103211295764,0.7811353968021124,0.4948394352117956,8329,217.198
47179,108.5,125317,2.29,0.9976139645862112,42817,39.8,0.036276004053719765,0.8812244802177688,0.4864064731840054,21842,187.539
47181,152.5,16897,2.48,0.9991341991341991,30701,42.2,0.009646682843108245,0.765040650406504,0.5500976504704977,3211,173.518
47183,128.3,34415,2.32,1,37037,36.9,0.013250036321371495,0.8385457569178177,0.4865029783524626,6075,199.958
47185,130.7,26252,2.65,1,34901,42.5,0.010780131037635228,0.8114254624591948,0.48929605363400885,5011,315.162
47187,57.6,199456,2.86,0.9984529334761395,96565,38.9,0.06600453232793198,0.953433104744449,0.48761631638055514,10054,73.936
47189,91.4,122445,2.72,0.9986452159187129,61070,40.1,0.043766589080811796,0.8942076686527004,0.4898934215361999,12132,149.118
48001,68.5,57915,2.68,1,41327,38.9,0.06461193127859795,0.7975190748116512,0.6124320124320124,8274,173.208
48003,58.2,16775,3.05,1,70423,31.3,0.13508196721311475,0.7444889779559118,0.5101043219076006,2032,123.874
48005,93.2,87748,2.77,0.9895648749753888,44223,36.4,0.08189360441263618,0.7918464040732621,0.48874048411359805,16497,232.37
48007,95.7,24292,2.46,0.9987704918032787,41690,49,0.059278774905318625,0.8423524150268337,0.4952659311707558,4509,252.712
48009,NA,8779,2.6,1,60275,44.1,0.03405854880965942,0.8877567789646672,0.49823442305501764,862,390.67
48013,88.8,47050,3.04,1,52192,35.5,0.06760892667375133,0.7582402752943558,0.49727948990435705,7619,81.972
48015,52.5,28886,2.59,0.9978483055406132,53687,40.6,0.09160146783909161,0.8441618855636532,0.498026725749498,3289,110.895
48019,33.3,20796,2.45,1,49863,51.5,0.04183496826312753,0.8578282828282828,0.4994710521254087,2662,137.766
48021,78.1,76948,2.94,0.9933829611248967,54821,38.7,0.1069683422571087,0.8065532697841022,0.5095778967614493,10664,171.636
48023,49,3628,2.06,1,36373,48.5,0.027839029768467475,0.8838441165342414,0.48649393605292174,423,NA
48025,69.9,32659,2.85,0.9894389438943895,42302,35.3,0.04121375424844606,0.7257173893364715,0.6038764199761169,5274,88.55
48027,53.4,326041,2.89,0.9844473858371939,50550,30.2,0.08152042227817974,0.8990771475844492,0.49903233028974886,48543,99.586
48029,54.6,1825502,2.9,0.9897652821840548,51150,33.1,0.13098424433388733,0.8334024456144548,0.49174966666703185,312088,78.551
48031,18.3,10723,2.55,1,55504,48.6,0.08383847803786254,0.888874825971396,0.5034038981628276,954,219.452
48035,39.2,17971,2.52,1,44674,46,0.06738634466640699,0.8175680979668734,0.49262701018307276,2549,265.237
48037,124.6,93155,2.63,1,42670,37.7,0.03750738017283023,0.8730422553218692,0.5046857388223928,16693,183.252
48039,62.3,331741,2.85,0.987923646279704,69749,35.5,0.1309274403827082,0.8597887926399985,0.5070099867064969,35762,95.428
48041,53.9,205271,2.58,0.9809581381290615,39808,25.2,0.13181111798549236,0.8540612568073848,0.5069396066663094,53207,69.414
48043,70.1,9235,2.27,1,38395,42.1,0.039415268002165674,0.8809487375669472,0.4801299404439632,1238,NA
48049,120.4,37833,2.71,1,41962,41,0.0418153463907171,0.8543035993740219,0.4960748552850686,6581,185.519
48051,55.4,17293,2.67,0.9941391941391942,51821,42.6,0.0693344127681721,0.7819304246266789,0.49794714624414504,2761,180.18
48053,96.3,44144,2.58,1,49732,44.1,0.060008155128669805,0.8505089265389744,0.49589978252990213,6989,214.086
48055,52.5,39347,2.85,1,47233,35.6,0.07393193890258469,0.7899996003037691,0.5059343787328132,7169,143.34
48057,101.1,21666,2.68,1,51078,38.1,0.10440321240653559,0.7991390682496702,0.5003230868642112,4136,127.476
48059,10.9,13532,2.55,1,40981,43.5,0.021947975169967486,0.8756602577646313,0.4888412651492758,2548,303.907
48061,28.5,417947,3.42,0.9658064516129032,33266,31.2,0.24396873287761367,0.6476305387975868,0.48231713590479175,139768,57.328
48063,69.6,12516,2.81,1,37851,37.8,0.11425375519335251,0.7835673811283568,0.4877756471716203,2454,163.208
48065,3.7,6068,2.62,1,66023,40.7,0.01845748187211602,0.8983050847457628,0.482201713909031,435,NA
48067,81.8,30328,2.56,0.991414554374489,37352,43.3,0.018497757847533634,0.8556182416549131,0.48526114481667104,5915,256.79
48071,34.2,37251,2.84,1,70544,36.2,0.10359453437491611,0.8306438056816272,0.5017583420579314,3921,110.278
48073,72,51167,2.74,0.9939393939393939,39595,37.6,0.09050755369671859,0.782105390088026,0.5100553090859343,10688,166.447
48075,177.3,7059,2.44,1,36633,34.6,0.04434055815271285,0.8689138576779026,0.5737356566085848,1177,NA
48077,NA,10479,2.51,1,48297,45.7,0.01879950376944365,0.8880246748021993,0.5024334383051818,1246,372.805
48081,NA,3238,1.95,1,42467,49.3,0.03798641136504015,0.8821590440873507,0.5148239654107474,361,NA
48083,68.3,8536,2.49,1,35156,47.1,0.02026710402999063,0.8220241043420835,0.4947282099343955,1924,NA
48085,56.2,862215,2.81,0.9684064934119532,84735,35.9,0.18549433725926828,0.934451476717512,0.4908984418039584,64824,53.109
48089,60.5,20757,2.67,1,46618,43.6,0.07737148913619502,0.8251675041876047,0.49289396348219877,3081,195.062
48091,74.4,119632,2.7,0.9969684987478582,65833,42.4,0.06171425705496857,0.9047141787620451,0.4947422094422897,10423,123.156
48093,78.8,13623,2.62,1,37470,43.6,0.07905747632680027,0.7867364374199061,0.4898333700359686,3107,170.573
48097,91.9,38761,2.61,0.99543552681628,52406,39.6,0.07120559325094812,0.8711336220228889,0.4935115193106473,5292,168.084
48099,63.9,76128,2.86,0.9983505154639175,49340,30.6,0.06280212274064734,0.8821917221591761,0.49496899957965534,8631,96.404
48111,73.7,7014,3.09,1,41345,30.7,0.15868263473053892,0.7457834270349548,0.5349301397205589,1183,NA
48113,50.6,2485003,2.79,0.985412940897632,50270,33.1,0.23429347972618142,0.7770206055522233,0.49324769426837717,472926,80.505
48115,58.2,13542,2.74,0.9933333333333333,41095,33.4,0.07155516171909615,0.7247260815542754,0.5663860581893368,1924,NA
48117,40.3,19245,3.05,0.9783950617283951,43373,31.5,0.15240322161600417,0.7215868477483917,0.49316705637828007,3955,143.388
48121,59.2,731851,2.8,0.9931999801459275,75050,34.2,0.1429430307535277,0.9192324759318051,0.49205644318310693,63220,56.687
48123,51.2,20540,2.66,1,49736,42.2,0.029259980525803312,0.7864191567179629,0.5255598831548198,2817,119.818
48129,3.8,3588,2.53,1,36681,42.9,0.022296544035674472,0.835,0.4921962095875139,585,NA
48131,10.5,11577,2.8,1,33939,37.3,0.041116005873715125,0.6839565741857659,0.5215513518182603,2617,NA
48133,71.8,18328,2.55,0.9797047970479705,34888,42.9,0.038192928852029684,0.827273470054743,0.4899061545176779,3162,213.418
48135,70.7,149557,2.91,0.9684933802580862,57150,30.7,0.1384020808119981,0.7413040782041019,0.5026979679988232,19162,149.242
48139,74,157058,2.95,0.9968910306233484,62465,35.7,0.0856689885265316,0.8462072644196416,0.4938939754740287,18755,94.956
48141,37.5,831095,3.14,0.9661629762617195,41637,31.6,0.25521992070701904,0.7571051139058599,0.4886529217478146,185728,63.729
48143,70.5,40039,2.62,0.9887745556594949,41416,30.3,0.0865905741901646,0.8438339277065997,0.49182047503683907,9340,129.624
48145,61.7,17410,2.86,1,36079,39.8,0.06375646180356118,0.76253872561333,0.4705341757610569,3417,162.103
48147,61.5,33748,2.56,0.9878934624697336,44071,41.3,0.05286239184544269,0.8244793880152996,0.5277349768875192,5305,191.002
48149,60.3,24849,2.55,0.9881161971830986,47808,47.6,0.07231679343233129,0.7968863750910007,0.4936617167692865,3021,155.076
48151,4.7,3858,2.29,1,41406,41.9,0.023587350959046138,0.8307116104868913,0.47330222913426645,666,NA
48153,3.2,6178,2.54,0.9891774891774892,41026,37.3,0.08595014567821302,0.7383295483219783,0.4888313370022661,1375,NA
48157,39.2,658331,3.17,0.9633928571428572,89152,35.5,0.2666363880783375,0.8887145266906135,0.49134553894621397,53761,38.989
48159,73.8,10599,2.46,1,41537,43.5,0.06359090480233984,0.8517702162832346,0.5078781017077083,1726,197.982
48161,29.1,19586,2.44,0.9978510028653295,44301,41.4,0.07449198407025426,0.818108504398827,0.5223118554069233,2683,270.077
48165,50.8,18916,3.35,1,57635,28.9,0.24159441742440263,0.6062704726251755,0.5051807993233242,2177,NA
48167,75.4,308163,2.66,0.9985684095712046,62313,37.5,0.09766584567258237,0.8752519728678558,0.49455969730305066,41985,109.886
48171,76.4,25398,2.36,0.9974350753446618,54859,50.6,0.10103157728955035,0.8672575822298163,0.4876368217969919,2791,237.548
48175,22.7,7410,2.54,1,51226,45.8,0.020917678812415654,0.8849557522123894,0.49298245614035086,1358,NA
48177,53.3,20172,3.07,0.9788617886178862,42983,38.1,0.13479079912750347,0.7211642669143831,0.5017846519928614,4009,167.657
48179,109.4,22983,2.59,1,43288,37,0.08928338337031719,0.8048288428999089,0.5331331853979028,2824,215.622
48181,104.5,122780,2.55,0.9952165156092648,47952,40.2,0.060612477602215345,0.8711955464799689,0.4880029320736276,19420,166.101
48183,132.9,123178,2.61,0.9967311359302642,47639,35.4,0.0882219227459449,0.841114744125922,0.4897627823150238,21769,143.036
48185,28.1,26961,2.63,0.9591174561972745,46195,40.7,0.0974370386855087,0.7833047761833369,0.5497941471013686,4701,159.011
48187,47.7,143460,2.89,0.9951656476610266,62420,36.6,0.07139969329429806,0.8739144071554493,0.49374041544681446,13924,79.863
48189,65.5,35504,2.86,1,43375,32.5,0.10531207751239297,0.7235558889722431,0.5164770166741776,7548,72.965
48193,30,8266,2.52,0.9934924078091106,42432,48.6,0.04306798935398016,0.806823883592574,0.4887490926687636,1159,397.399
48195,0.5,5559,2.78,0.9545454545454546,44219,36.4,0.18438568087785573,0.7529581529581529,0.5013491635186185,939,NA
48197,77.7,3992,2.42,1,37174,42.3,0.06187374749498998,0.7937783991611325,0.48471943887775554,585,NA
48199,97.3,55375,2.64,0.9908196721311475,52614,38.9,0.014266365688487584,0.8631465226198515,0.4934537246049661,6684,133.163
48201,46.2,4356362,2.88,0.9741325993135556,54457,32.8,0.25405671062230367,0.795872071293206,0.4973707419172236,774568,71.504
48203,72,66417,2.76,1,45974,37.5,0.062438833431199846,0.838318679552811,0.4907478507008748,11151,217.934
48207,8.6,5853,2.2,1,39850,43.4,0.14898342730223818,0.7181880264056454,0.5709892362890825,1030,NA
48209,58.4,177562,2.78,0.997278448715768,58583,30.9,0.07787139140131334,0.8895516049954639,0.49796690733377635,28783,79.229
48213,80.5,79016,2.61,0.9967384213959556,41607,43.4,0.05521666497924471,0.8192946397715491,0.488483345145287,14572,297.869
48215,27.8,819217,3.62,0.9553918208818826,34782,28.8,0.2879090643870916,0.6208703587217492,0.48733607823079844,277104,28.358
48217,61.9,34923,2.63,0.9898238747553816,41382,42.4,0.07190103942960227,0.7942081524259158,0.49176760301234146,7049,199.561
48219,78.9,23322,2.8,1,50665,32.8,0.06727553383071777,0.777566271855612,0.4926249892805077,3297,98.818
48221,119.4,53171,2.51,0.9976442873969376,56100,46.9,0.0526790919862331,0.8843471674458694,0.4940098926106336,6161,223.367
48223,92.7,35645,2.65,0.9979740680713128,44396,39.2,0.08604292327114603,0.8231126107127794,0.49344929162575396,6972,151.099
48225,47.5,22949,2.45,1,32698,44.5,0.03424985838162883,0.8249132048365857,0.5327900997864831,4918,224.136
48227,65.6,36105,2.73,1,49575,36.9,0.09378202465032544,0.7803921568627451,0.5676776069796428,4787,193.418
48231,90.5,88052,2.77,1,45197,38,0.06355335483577886,0.8343050332907855,0.49419661109344476,16112,144.451
48233,81.5,21858,2.62,1,49353,37.3,0.062448531430139995,0.8417473005188613,0.5018757434348979,3493,283.576
48237,2.1,8946,2.55,1,50324,40.5,0.04370668455175498,0.7957287251385718,0.5724346076458753,1324,320.22
48239,33.2,14486,2.79,1,54926,39,0.06792765428689769,0.8085438104147178,0.4873671130746928,1765,NA
48241,67.3,35768,2.83,1,40820,40.6,0.02541377767837173,0.8412632106604286,0.48445537910981884,5912,171.118
48245,85.5,252872,2.53,0.9948989865091616,43540,35.9,0.114421525514885,0.8304278161512749,0.5112942516371919,47095,96.985
48249,79.7,41461,2.97,0.998697351280938,42986,34.6,0.060369986252140566,0.7111812127584998,0.49323460601529145,9128,80.196
48251,90.9,155450,2.84,0.9942745426616394,58135,36.7,0.06866516564811836,0.8322784495692696,0.499260212286909,18392,164.754
48253,30.2,19978,2.26,1,43897,39.2,0.03048353188507358,0.7394778535510091,0.6332966262889178,2285,169.924
48255,58,14879,2.83,1,45502,35.5,0.039585993682371125,0.7374828195562537,0.5913703877948787,3079,NA
48257,76.3,109289,3.05,0.98623425104993,60391,35.8,0.07736368710483214,0.8361410634098905,0.49033297038128265,15016,108.154
48259,65.4,37361,2.72,0.9868618618618619,73240,43.6,0.05834961590963839,0.9081053579116277,0.48047429137335723,2862,129.29
48265,80.6,50149,2.38,0.9954073822078585,43810,47.9,0.06654170571696345,0.8756919840566874,0.4824423218807952,7718,347.546
48267,59.8,4486,2.22,0.9822834645669292,40125,52.8,0.0693267944716897,0.830835734870317,0.49910833704859564,912,NA
48273,65.8,32029,2.76,0.9823759791122716,38247,28,0.06884386025164695,0.7459897562897506,0.5183115301757782,7849,78.889
48275,NA,3796,2.55,1,40493,40.9,0.06638566912539515,0.8123040752351097,0.5010537407797682,605,NA
48277,151,49566,2.56,0.9666760802033324,40748,40.3,0.04680627849735706,0.8506079210304562,0.48535286284953394,9076,164.688
48279,2.5,13742,2.78,1,39851,36.1,0.10784456411002766,0.7385848727779715,0.5069131130839761,3173,NA
48281,63.1,20219,2.66,1,49630,40.8,0.061971413027350514,0.8767431725740849,0.4900341263168307,2923,173.41
48285,56.6,19549,2.48,1,48677,44.9,0.0602588367691442,0.8183090293121226,0.4837076065271881,1765,151.446
48287,50.5,16664,2.69,1,53902,39.9,0.06961113778204513,0.8309278350515464,0.503660585693711,2374,123.131
48289,39.8,16819,2.72,1,49802,44.9,0.06480765800582675,0.8377944777505699,0.493965158451751,2322,254.35
48291,90.9,77486,2.82,0.9902578796561604,48729,36.4,0.0732777534006143,0.762463516604875,0.49278579356270813,12548,144.424
48293,86.2,23454,2.77,0.9851708575112831,37554,39.3,0.09448281742986271,0.804070131496556,0.5155197407691652,5189,238.623
48297,18,11873,2.78,1,50400,42,0.06502147730144024,0.8056623558196435,0.5408068727364609,1567,NA
48299,62.7,19323,2.21,0.9941712204007286,48259,56.3,0.028515240904621434,0.8783623417721519,0.47709982921906535,2841,324.133
48303,84.2,290782,2.59,0.9918879567357692,46075,30.6,0.05696363598847246,0.847472488671806,0.4941777689127938,54155,94.347
48307,55.2,8273,2.59,1,40561,44.2,0.048712679801764774,0.7767386498894746,0.49389580563278135,1522,NA
48309,75.4,241505,2.68,0.9994058670627552,42687,32.9,0.08524047121177615,0.8336603939875924,0.4873936357425312,49881,132.697
48313,73.9,13838,2.32,0.9688995215311005,39390,35.1,0.06467697644168233,0.7651792245793709,0.6249458014163897,1938,228.784
48315,1.6,10248,2.26,1,34175,49.1,0.010343481654957064,0.8352653271509531,0.4781420765027322,2264,433.626
48319,44.5,4066,2.37,1,37654,50.5,0.10231185440236104,0.84998362266623,0.5400885391047713,577,NA
48321,66,36598,2.7,1,40797,37.2,0.11109896715667522,0.7727482291797645,0.4950816984534674,7833,121.01
48323,28.4,56548,3.48,0.9633370744481855,33747,29.9,0.33290302044280967,0.5907789142407553,0.4928556270778807,14872,53.74
48325,44.1,47392,2.98,0.9727713539723983,57338,38.5,0.052582714382174205,0.8168693982074263,0.5165850776502363,6656,91.309
48329,58.7,151290,2.83,0.9865725359911407,68806,32.1,0.1064710159296715,0.8299838373527285,0.4977592702756296,13238,127.949
48331,67.7,24344,2.56,1,38929,41.4,0.05529083141636543,0.8137736312300515,0.4965083798882682,4159,197.017
48335,55.2,9169,2.45,1,49870,35.5,0.07361762460464609,0.7383501259445844,0.617842730941215,766,240.826
48337,82.1,19478,2.39,0.9976470588235294,46172,43.6,0.05370161207516172,0.8237283152014113,0.49270972379094363,2878,298.753
48339,60.6,502586,2.88,0.9900146703894752,68838,36.4,0.1276020422375474,0.8630981116874891,0.4952764303024756,59856,88.277
48341,55.3,22281,3.21,1,49802,31.1,0.27669314662717115,0.6413220575684693,0.5166733988600153,4421,135.624
48343,80.6,12700,2.53,1,39453,43.3,0.039448818897637794,0.8322079675894666,0.4805511811023622,2346,222.346
48347,86,65531,2.52,0.9823088455772114,39538,30.2,0.09084250202194381,0.819851357173632,0.47929987334238755,14752,130.687
48349,72.9,48118,2.7,0.992212389380531,41505,38.2,0.1098965044266179,0.7734444870320685,0.4928924726713496,9794,204.027
48351,34.5,14231,2.88,1,38144,41.6,0.01728620616962968,0.8764161729549943,0.5162673037734523,1798,157.109
48353,118.8,15061,2.62,1,37102,37.9,0.032999136843503085,0.7866215939356689,0.5058097071907576,3108,200.093
48355,80.2,352060,2.72,0.9882055148642827,50337,34.9,0.0825995568937113,0.8081910267288926,0.49194739533034143,61965,116.784
48357,46.1,10642,2.86,1,51517,31.7,0.20672805863559482,0.7476918178923909,0.5110881413268182,1447,NA
48361,113.4,83217,2.57,1,49763,38.1,0.02286792362137544,0.8876649993679915,0.4954756840549407,12691,131.821
48363,108.6,27921,2.62,1,39516,41.2,0.05895204326492604,0.815665019395292,0.49503957594642023,5425,221.01
48365,81.4,23900,2.63,0.9945255474452555,50119,38,0.043263598326359835,0.8297845769591008,0.48267782426778244,3509,251.149
48367,73.3,121418,2.78,0.9960829117023013,67288,39.6,0.04089179528570722,0.889965005668096,0.5001235401670263,11785,179.232
48371,37.9,15807,3.17,0.925609756097561,50305,35.8,0.13690137280951478,0.692531431788328,0.5695577908521541,1643,NA
48373,101.1,46113,2.4,1,39662,43.5,0.06690087394010366,0.7969376594969012,0.5368768026370004,7279,208.699
48375,76.1,122352,2.68,0.9955476402493322,38159,33.3,0.1431035046423434,0.7606953616454805,0.5136164508957761,25466,213.52
48379,68.6,11037,2.61,1,48448,47.6,0.03125849415602066,0.8303781773093615,0.5101023828939023,1206,220.965
48381,73.9,126782,2.55,0.9991440798858773,60972,35.4,0.04034484390528624,0.9176533385093167,0.4910476250571848,13076,167.546
48387,47.9,12567,2.38,0.9958974358974358,31563,44.6,0.028328161056735895,0.793402199266911,0.48539826529800273,2321,212.993
48389,63.8,14179,3.06,1,43540,35.6,0.23471330841385146,0.5980443696772159,0.5644967910289865,1895,NA
